Gender,AgeClass,Event,WeightClass,AnnualImprovement
F,24-34,SBD,68.85,7.5
F,24-34,SBD,61.4,5.0
F,24-34,SBD,68.5,2.5
F,24-34,SBD,93.3,7.5
M,20-23,SBD,72.3,5.0
M,20-23,SBD,73.1,17.5
M,20-23,SBD,72.9,15.0
M,20-23,SBD,73.9,7.5
M,24-34,SBD,78.5,3.75
M,24-34,SBD,84.35,5.0
M,24-34,SBD,82.25,7.5
M,24-34,SBD,89.65,15.0
M,24-34,SBD,80.8,3.75
M,24-34,SBD,79.45,2.5
M,35-39,SBD,81.1,15.0
M,24-34,SBD,91.2,7.5
M,24-34,SBD,103.0,-0.0
M,24-34,SBD,101.95,7.5
M,24-34,SBD,103.9,10.0
F,24-34,SBD,47.56,5.75
F,24-34,SBD,46.62,5.0
F,24-34,SBD,47.8,9.0
F,24-34,SBD,47.25,1.75
F,24-34,SBD,46.2,2.25
F,24-34,SBD,47.6,4.666666666666667
F,35-39,SBD,51.1,4.0
F,24-34,SBD,46.45,3.75
F,24-34,SBD,46.1,5.833333333333333
F,24-34,SBD,47.75,6.666666666666667
F,24-34,SBD,45.26,5.75
F,24-34,SBD,47.5,4.0
F,24-34,SBD,46.5,4.666666666666667
F,24-34,SBD,47.9,3.0
F,40-44,SBD,52.64,2.0
F,40-44,SBD,54.7,8.5
F,20-23,SBD,58.0,3.5
F,20-23,SBD,60.8,6.75
F,24-34,SBD,62.9,12.0
F,20-23,SBD,57.45,6.0
F,24-34,SBD,63.95,3.5
F,20-23,SBD,58.16,9.0
F,20-23,SBD,59.45,5.0
F,24-34,SBD,63.35,5.0
F,24-34,SBD,63.7,5.833333333333333
F,24-34,SBD,62.2,5.0
F,24-34,SBD,62.1,2.5
F,24-34,SBD,61.8,3.0
F,40-44,SBD,62.0,1.0
F,24-34,SBD,59.8,2.5
F,60-64,SBD,96.45,5.0
F,60-64,SBD,100.45,5.0
F,60-64,SBD,97.7,7.5
F,60-64,SBD,106.3,1.0
F,65-69,SBD,113.8,2.5
M,18-19,SBD,55.9,9.0
M,18-19,SBD,61.25,4.0
M,20-23,SBD,61.95,-8.0
M,20-23,SBD,67.85,5.0
M,24-34,SBD,68.8,6.0
M,24-34,SBD,71.35,4.0
M,24-34,SBD,68.3,1.5
M,24-34,SBD,68.75,5.0
M,24-34,SBD,83.8,5.0
M,24-34,SBD,68.35,10.0
M,24-34,SBD,84.6,5.0
M,24-34,SBD,78.75,2.0
M,24-34,SBD,80.4,1.375
M,24-34,SBD,83.2,5.0
M,24-34,SBD,85.9,5.0
M,24-34,SBD,86.1,7.0
M,20-23,SBD,83.8,2.0
M,24-34,SBD,82.85,10.0
M,18-19,SBD,100.55,8.333333333333334
M,24-34,SBD,83.45,5.0
M,24-34,SBD,87.5,-0.0
M,,SBD,79.78,15.0
M,35-39,SBD,82.8,15.0
M,20-23,SBD,81.25,6.75
M,50-54,SBD,81.95,7.0
M,20-23,SBD,93.0,10.666666666666666
M,24-34,SBD,122.7,27.5
M,24-34,SBD,92.1,-6.5
M,20-23,SBD,93.3,1.5
M,24-34,SBD,82.55,7.5
M,20-23,SBD,104.85,17.0
M,20-23,SBD,104.9,12.0
M,20-23,SBD,104.7,17.0
M,24-34,SBD,103.25,0.0
M,24-34,SBD,98.5,5.0
F,20-23,SBD,61.85,5.0
F,24-34,SBD,60.5,5.5
F,24-34,SBD,68.55,1.0
F,20-23,SBD,73.3,5.25
F,24-34,SBD,67.8,5.0
F,24-34,SBD,69.86,17.5
F,24-34,SBD,69.05,2.5
F,20-23,SBD,68.0,2.5
F,24-34,SBD,70.75,4.75
F,24-34,SBD,71.4,1.0
F,24-34,SBD,73.6,5.0
M,20-23,SBD,70.6,10.0
M,20-23,SBD,76.3,5.0
M,20-23,SBD,72.35,12.5
M,18-19,SBD,71.14,17.5
M,24-34,SBD,81.5,2.5
M,24-34,SBD,81.9,8.75
M,24-34,SBD,92.1,17.5
M,24-34,SBD,92.65,
F,35-39,SBD,56.74,-5.0
F,40-44,SBD,57.5,2.5
F,35-39,SBD,61.4,2.5
F,35-39,SBD,56.3,12.5
F,35-39,SBD,56.94,3.75
F,40-44,SBD,56.3,0.0
F,35-39,SBD,56.3,2.5
F,24-34,SBD,60.38,7.5
F,24-34,SBD,61.3,-0.0
F,24-34,SBD,63.7,2.5
F,24-34,SBD,63.75,1.25
F,24-34,SBD,59.95,1.0
F,24-34,SBD,57.1,2.0
F,35-39,SBD,68.3,5.0
F,24-34,SBD,62.85,5.0
F,35-39,SBD,68.75,5.0
F,24-34,SBD,67.2,10.0
F,24-34,SBD,60.0,15.0
F,24-34,SBD,62.5,17.5
F,24-34,SBD,63.0,11.25
F,24-34,SBD,63.0,-2.5
F,24-34,SBD,62.6,0.8333333333333334
F,35-39,SBD,71.5,2.5
F,24-34,SBD,70.14,0.0
F,24-34,SBD,71.38,0.75
F,24-34,SBD,71.2,2.0
F,45-49,SBD,70.34,10.0
F,45-49,SBD,71.05,-2.5
F,35-39,SBD,80.18,-2.25
F,35-39,SBD,80.65,0.25
F,35-39,SBD,79.45,0.25
F,24-34,SBD,91.42,-0.0
F,24-34,SBD,99.5,1.25
M,24-34,SBD,63.86,1.5
M,24-34,SBD,65.8,0.5
M,24-34,SBD,65.8,-9.5
M,24-34,SBD,64.5,1.0
M,24-34,SBD,58.7,12.5
M,24-34,SBD,73.96,2.5
M,24-34,SBD,73.85,22.5
M,24-34,SBD,82.3,7.5
M,24-34,SBD,80.9,12.5
M,24-34,SBD,81.8,10.0
M,24-34,SBD,73.9,-2.5
M,20-23,SBD,72.78,-5.0
M,20-23,SBD,72.15,12.5
M,,SBD,68.5,3.75
M,20-23,SBD,72.95,5.0
M,20-23,SBD,73.38,10.0
M,20-23,SBD,73.65,0.0
M,18-19,SBD,69.35,6.666666666666667
M,20-23,SBD,73.45,10.0
M,20-23,SBD,73.05,7.5
M,20-23,SBD,75.0,8.5
M,,SBD,72.9,15.0
M,18-19,SBD,71.6,5.0
M,18-19,SBD,72.6,5.0
M,20-23,SBD,74.9,4.0
M,24-34,SBD,89.14,3.75
M,20-23,SBD,82.6,7.5
M,20-23,SBD,83.0,2.5
M,20-23,SBD,82.2,12.5
M,24-34,SBD,88.05,12.5
M,24-34,SBD,87.55,10.0
M,24-34,SBD,87.85,3.75
M,24-34,SBD,89.35,7.5
M,24-34,SBD,89.85,16.25
M,24-34,SBD,81.45,27.5
M,24-34,SBD,89.1,22.5
M,24-34,SBD,82.05,10.5
M,24-34,SBD,90.72,-1.25
M,18-19,SBD,78.85,12.5
M,16-17,SBD,73.3,-0.8333333333333334
M,,SBD,102.0,7.5
M,24-34,SBD,110.06,2.5
M,24-34,SBD,105.45,-5.0
M,24-34,SBD,115.6,5.0
M,20-23,SBD,93.0,1.6666666666666667
F,24-34,SBD,48.25,2.5
F,35-39,SBD,68.15,-2.5
F,24-34,SBD,80.4,5.0
F,40-44,SBD,97.55,-0.0
F,40-44,SBD,93.35,10.0
F,40-44,SBD,94.8,10.0
F,40-44,SBD,97.5,5.0
F,40-44,SBD,94.45,20.0
F,50-54,SBD,98.2,-0.0
M,20-23,SBD,82.9,17.5
M,20-23,SBD,80.6,12.5
M,20-23,SBD,82.7,15.0
M,20-23,SBD,78.8,15.0
M,24-34,SBD,98.15,5.0
F,24-34,SBD,62.55,12.5
F,24-34,SBD,62.9,10.0
F,24-34,SBD,62.8,4.5
F,24-34,SBD,63.6,-1.0
F,35-39,SBD,63.7,1.0
F,24-34,SBD,63.75,-1.0
F,24-34,SBD,63.0,-2.5
F,24-34,SBD,62.6,-2.5
F,24-34,SBD,62.95,-0.0
F,24-34,SBD,63.3,2.5
F,24-34,SBD,63.3,-0.0
F,35-39,SBD,69.0,5.0
F,24-34,SBD,61.05,5.0
F,35-39,SBD,62.65,3.0
F,35-39,SBD,68.2,2.75
F,24-34,SBD,60.2,2.5
F,35-39,SBD,67.25,2.5
F,35-39,SBD,83.55,-1.6666666666666667
F,35-39,SBD,82.4,10.0
F,35-39,SBD,84.1,
F,35-39,SBD,88.9,
F,35-39,SBD,84.0,-0.0
F,35-39,SBD,90.25,-7.5
F,35-39,SBD,91.1,-3.75
F,35-39,SBD,82.55,-2.5
M,24-34,SBD,73.75,0.0
M,24-34,SBD,73.7,0.25
M,24-34,SBD,74.85,2.2
M,24-34,SBD,72.5,5.0
M,24-34,SBD,73.5,7.5
M,24-34,SBD,73.7,0.0
M,24-34,SBD,73.25,4.375
M,24-34,SBD,75.85,6.25
M,24-34,SBD,73.3,2.5
M,24-34,SBD,74.45,0.5
M,24-34,SBD,72.3,3.75
M,18-19,SBD,104.1,15.0
M,24-34,SBD,118.75,-2.5
M,24-34,SBD,118.95,5.0
M,24-34,SBD,119.25,-2.5
M,24-34,SBD,119.0,0.0
M,24-34,SBD,118.45,3.75
M,24-34,SBD,115.25,5.0
M,24-34,SBD,119.1,1.25
M,24-34,SBD,116.86,7.5
M,24-34,SBD,118.45,14.166666666666666
M,24-34,SBD,56.1,0.0
M,24-34,SBD,57.55,2.5
M,24-34,SBD,59.45,12.5
M,24-34,SBD,57.05,5.0
F,24-34,SBD,54.65,10.0
F,24-34,SBD,51.6,12.5
F,24-34,SBD,50.7,
F,24-34,SBD,50.9,12.5
F,24-34,SBD,54.85,15.0
F,24-34,SBD,50.7,10.0
F,24-34,SBD,54.1,0.0
F,24-34,SBD,53.1,1.25
F,24-34,SBD,55.26,5.0
F,24-34,SBD,51.2,10.0
F,24-34,SBD,51.15,2.5
F,20-23,SBD,63.0,5.0
F,40-44,SBD,60.85,-0.0
F,45-49,SBD,61.85,0.0
F,40-44,SBD,60.95,2.5
F,40-44,SBD,61.5,0.0
F,40-44,SBD,60.8,7.5
F,40-44,SBD,61.7,-5.0
F,45-49,SBD,62.0,0.0
F,40-44,SBD,61.55,-0.8333333333333334
F,50-54,SBD,62.0,-0.8333333333333334
F,45-49,SBD,61.4,-2.5
F,45-49,SBD,62.0,-0.0
F,50-54,SBD,62.65,0.0
F,20-23,SBD,62.05,-5.0
F,20-23,SBD,55.05,2.5
F,20-23,SBD,62.7,2.5
F,20-23,SBD,55.45,-5.0
M,20-23,SBD,72.45,17.5
M,24-34,SBD,73.5,17.5
M,20-23,SBD,72.8,20.0
M,20-23,SBD,71.15,25.0
M,20-23,SBD,73.35,-0.0
M,24-34,SBD,76.0,8.333333333333334
M,20-23,SBD,92.0,5.0
M,20-23,SBD,92.5,10.0
M,20-23,SBD,93.6,-0.0
M,40-44,SBD,92.1,-10.0
M,40-44,SBD,92.6,-5.0
M,40-44,SBD,96.05,2.5
M,24-34,SBD,128.5,11.666666666666666
M,24-34,SBD,147.25,8.75
M,24-34,SBD,134.3,20.0
M,24-34,SBD,146.35,27.5
M,24-34,SBD,130.95,12.5
M,24-34,SBD,145.4,3.75
M,24-34,SBD,134.25,42.5
M,24-34,SBD,128.7,17.5
M,24-34,SBD,143.15,22.5
M,24-34,SBD,130.35,2.5
M,24-34,SBD,132.5,6.666666666666667
M,24-34,SBD,143.7,0.0
M,24-34,SBD,145.3,4.166666666666667
M,24-34,SBD,153.8,7.5
M,24-34,SBD,155.4,-5.0
M,24-34,SBD,155.7,10.0
M,50-54,SBD,65.5,-2.5
M,45-49,SBD,65.6,1.5
M,50-54,SBD,65.06,
M,45-49,SBD,65.2,-3.75
M,,SBD,118.8,12.5
M,,B,65.9,15.0
M,24-34,B,65.55,5.0
M,,B,65.5,10.0
M,24-34,B,66.0,5.0
M,,B,65.6,0.8333333333333334
F,20-23,SBD,60.9,5.0
F,20-23,SBD,66.58,-5.0
F,40-44,SBD,62.4,-2.5
F,45-49,SBD,62.75,8.0
F,45-49,SBD,63.85,
F,40-44,SBD,61.4,
F,40-44,SBD,59.28,2.5
F,40-44,SBD,61.3,0.625
F,45-49,SBD,62.85,5.0
F,20-23,SBD,59.5,2.5
F,20-23,SBD,56.35,10.0
F,24-34,SBD,71.5,5.0
F,24-34,SBD,73.48,4.0
F,24-34,SBD,71.25,3.0
F,24-34,SBD,71.15,-1.0
F,24-34,SBD,71.95,-7.0
F,24-34,SBD,68.15,
F,24-34,SBD,67.7,10.0
F,24-34,SBD,65.14,5.0
F,24-34,SBD,65.2,3.0
M,65-69,SBD,67.9,-0.0
M,70-74,SBD,63.85,-5.0
M,70-74,SBD,67.15,0.0
M,65-69,SBD,62.15,5.0
M,65-69,SBD,64.35,5.0
M,65-69,SBD,61.95,-0.0
M,70-74,SBD,65.55,0.0
M,70-74,SBD,66.05,0.0
M,65-69,SBD,66.0,2.5
M,70-74,SBD,64.9,1.25
M,65-69,SBD,61.7,
M,75-79,SBD,64.4,
M,70-74,SBD,68.1,
M,18-19,SBD,68.0,25.0
M,24-34,SBD,69.35,1.5
M,24-34,SBD,83.05,0.0
M,24-34,SBD,88.05,0.8333333333333334
M,24-34,SBD,90.55,-12.5
M,24-34,SBD,91.81,-15.0
M,24-34,SBD,82.3,5.625
M,24-34,SBD,78.8,12.5
M,24-34,SBD,81.75,12.5
M,24-34,SBD,92.45,1.0
M,24-34,SBD,85.95,1.6666666666666667
M,40-44,SBD,93.3,4.75
M,45-49,SBD,99.2,7.0
M,45-49,SBD,93.45,0.0
M,40-44,SBD,93.4,2.5
M,40-44,SBD,92.95,5.0
M,40-44,SBD,92.75,-5.0
M,18-19,SBD,89.2,2.5
M,18-19,SBD,89.9,0.0
M,20-23,SBD,90.62,15.0
M,18-19,SBD,86.85,7.0
M,24-34,SBD,101.2,3.3333333333333335
M,24-34,SBD,103.0,2.5
M,24-34,SBD,102.3,5.0
M,24-34,SBD,97.8,6.25
M,24-34,SBD,88.65,10.0
M,24-34,SBD,89.4,2.5
M,24-34,SBD,98.5,3.75
M,20-23,SBD,99.5,5.833333333333333
M,20-23,SBD,84.95,12.0
M,20-23,SBD,91.45,15.0
M,20-23,SBD,102.25,21.25
M,20-23,SBD,82.1,20.0
F,24-34,SBD,57.65,5.0
F,20-23,SBD,56.45,17.5
F,20-23,SBD,56.6,15.0
F,20-23,SBD,56.25,4.5
F,24-34,SBD,57.41,4.75
F,20-23,SBD,56.75,0.7142857142857143
F,24-34,SBD,63.1,10.5
F,24-34,SBD,62.7,6.0
F,24-34,SBD,61.75,7.0
F,24-34,SBD,63.2,4.5
F,20-23,SBD,63.4,-0.0
F,24-34,SBD,63.95,2.5
F,24-34,SBD,66.5,2.5
F,24-34,SBD,66.9,1.25
F,35-39,SBD,73.7,2.75
F,24-34,SBD,71.52,7.5
F,35-39,SBD,71.95,5.833333333333333
F,24-34,SBD,67.55,10.0
F,24-34,SBD,68.05,7.5
F,24-34,SBD,70.81,-2.5
F,35-39,SBD,71.04,1.25
F,24-34,SBD,82.05,7.0
F,40-44,SBD,97.85,4.5
F,40-44,SBD,94.55,8.0
F,24-34,SBD,86.05,3.5
F,24-34,SBD,103.2,2.0
F,24-34,SBD,86.6,2.0
M,20-23,SBD,73.55,6.0
M,24-34,SBD,75.3,9.166666666666666
M,20-23,SBD,73.6,2.0
M,24-34,SBD,93.6,5.333333333333333
M,20-23,SBD,92.15,5.0
M,24-34,SBD,92.3,9.5
M,24-34,SBD,93.6,14.0
M,24-34,SBD,92.05,5.0
M,20-23,SBD,93.25,-0.0
M,24-34,SBD,92.55,20.0
M,20-23,SBD,92.2,13.333333333333334
M,24-34,SBD,97.82,10.0
M,20-23,SBD,86.7,10.0
M,20-23,SBD,83.9,11.0
M,20-23,SBD,89.31,6.0
M,20-23,SBD,105.0,0.0
M,24-34,SBD,98.8,4.5
M,24-34,SBD,91.75,-5.0
F,20-23,SBD,56.65,0.0
F,20-23,SBD,62.8,7.0
F,24-34,SBD,57.25,8.0
F,20-23,SBD,61.55,12.5
F,24-34,SBD,57.65,3.5
F,24-34,SBD,56.15,6.0
F,24-34,SBD,56.5,7.5
F,24-34,SBD,68.1,-2.5
F,24-34,SBD,63.15,3.5
F,24-34,SBD,63.95,1.0
F,24-34,SBD,62.84,5.0
F,24-34,SBD,62.95,10.0
F,24-34,SBD,63.75,-3.0
F,24-34,SBD,63.7,-1.25
F,20-23,SBD,69.55,5.0
F,24-34,SBD,69.35,4.166666666666667
F,20-23,SBD,68.8,5.25
F,20-23,SBD,68.2,8.0
F,20-23,SBD,67.55,6.0
M,20-23,SBD,82.25,10.0
M,20-23,SBD,80.15,20.0
M,20-23,SBD,73.55,37.5
M,20-23,SBD,82.75,42.5
M,55-59,SBD,82.1,10.0
M,55-59,SBD,81.95,12.5
M,55-59,SBD,89.5,3.75
M,55-59,SBD,79.8,5.0
M,18-19,SBD,82.1,7.5
M,55-59,SBD,79.95,0.9375
M,60-64,SBD,85.9,-3.125
M,55-59,SBD,91.35,-16.25
M,,SBD,91.25,-10.0
M,,SBD,90.8,-3.75
M,60-64,SBD,90.55,-2.5
M,,SBD,91.2,-3.125
M,,SBD,91.0,-5.833333333333333
M,55-59,SBD,91.35,-2.5
M,,SBD,91.28,-7.5
M,60-64,SBD,91.8,7.5
M,24-34,SBD,85.05,2.5
M,20-23,SBD,87.85,10.0
M,20-23,SBD,74.88,2.5
M,24-34,SBD,85.0,5.0
M,24-34,SBD,84.6,7.5
M,24-34,SBD,82.85,5.0
M,24-34,SBD,82.8,2.5
M,24-34,SBD,82.6,5.0
M,24-34,SBD,84.85,-4.166666666666667
M,20-23,SBD,103.4,7.5
M,18-19,SBD,100.6,2.5
M,20-23,SBD,101.9,7.5
M,18-19,SBD,100.0,12.5
M,24-34,SBD,102.45,8.333333333333334
M,35-39,SBD,118.25,5.0
M,35-39,SBD,119.4,7.5
M,24-34,SBD,112.2,5.0
M,24-34,SBD,101.6,-5.833333333333333
M,20-23,SBD,101.45,5.0
M,45-49,SBD,101.8,12.5
M,45-49,SBD,101.7,10.0
M,45-49,SBD,102.65,17.5
M,45-49,SBD,98.78,2.857142857142857
M,50-54,SBD,107.9,-1.875
M,45-49,SBD,103.95,-6.25
M,50-54,SBD,103.9,-3.75
M,45-49,SBD,102.9,-5.0
M,45-49,SBD,103.45,2.5
M,45-49,SBD,103.0,-0.0
F,18-19,SBD,51.66,-0.5
F,24-34,SBD,57.8,-0.5
F,24-34,SBD,57.6,5.0
F,24-34,SBD,56.86,3.75
F,24-34,SBD,57.6,2.5
F,24-34,SBD,56.58,-0.0
F,24-34,SBD,56.9,0.0
F,24-34,SBD,57.0,5.0
F,24-34,SBD,57.65,-0.0
F,24-34,SBD,60.7,5.5
F,24-34,SBD,60.1,7.5
F,24-34,SBD,57.22,10.0
F,24-34,SBD,58.55,2.5
F,24-34,SBD,70.95,-0.0
F,35-39,SBD,67.55,7.5
F,24-34,SBD,71.05,5.5
F,24-34,SBD,69.2,2.5
F,24-34,SBD,69.1,4.5
F,24-34,SBD,71.2,4.5
F,24-34,SBD,68.8,7.5
F,24-34,SBD,70.2,-0.0
F,24-34,SBD,71.65,8.5
F,24-34,SBD,70.7,2.5
F,24-34,SBD,69.25,2.5
F,24-34,SBD,75.6,2.5
F,24-34,SBD,72.0,-5.0
F,70-74,B,66.5,1.0
F,65-69,B,69.7,7.5
F,65-69,B,70.45,-0.0
F,65-69,B,67.6,-0.0
F,70-74,B,66.1,0.0
F,65-69,B,69.25,-0.0
F,65-69,B,71.95,0.0
F,65-69,B,70.1,5.0
F,65-69,B,69.4,2.5
F,65-69,B,71.05,-1.25
F,65-69,B,62.4,-1.25
M,24-34,SBD,61.0,0.6666666666666666
M,24-34,SBD,58.78,-2.5
M,24-34,SBD,66.0,0.625
M,24-34,SBD,60.9,0.8333333333333334
M,24-34,SBD,59.0,0.0
M,24-34,SBD,65.0,7.5
M,24-34,SBD,67.25,1.3333333333333333
M,24-34,SBD,73.0,2.5
M,24-34,SBD,73.0,8.75
M,24-34,SBD,72.7,10.0
M,24-34,SBD,71.2,5.0
M,24-34,SBD,83.1,3.5
M,24-34,SBD,84.3,5.833333333333333
M,20-23,SBD,80.3,5.0
M,24-34,SBD,83.35,10.0
M,24-34,SBD,80.45,3.0
M,24-34,SBD,93.7,6.5
M,24-34,SBD,92.75,-3.0
M,24-34,SBD,86.9,4.5
M,20-23,SBD,89.5,5.833333333333333
M,24-34,SBD,90.1,5.833333333333333
M,20-23,SBD,85.4,3.75
M,35-39,SBD,114.95,5.0
M,35-39,SBD,112.35,-5.0
M,,SBD,73.7,5.0
M,,SBD,73.6,-5.0
M,,SBD,116.1,17.5
M,,SBD,114.7,
M,,SBD,115.2,15.0
F,24-34,SBD,47.2,2.5
F,65-69,SBD,52.9,-3.0
F,65-69,SBD,52.3,2.0
F,24-34,SBD,62.8,-1.0
F,24-34,SBD,62.65,1.5
F,35-39,SBD,81.4,7.5
F,35-39,SBD,83.15,5.0
F,45-49,SBD,71.4,5.5
F,50-54,SBD,76.35,4.0
F,45-49,SBD,78.9,-0.0
F,55-59,SBD,80.8,-0.8333333333333334
F,45-49,SBD,71.82,0.8333333333333334
F,24-34,SBD,74.8,8.0
F,24-34,SBD,69.75,8.0
F,24-34,SBD,77.65,2.0
M,40-44,SBD,71.0,4.75
M,45-49,SBD,76.6,2.25
M,40-44,SBD,75.25,2.5
M,40-44,SBD,75.7,5.0
M,40-44,SBD,74.0,10.0
M,24-34,SBD,102.5,10.0
M,24-34,SBD,100.4,6.5
M,24-34,SBD,102.15,8.5
F,24-34,SBD,63.3,-1.0
F,24-34,SBD,63.75,1.6
F,20-23,SBD,62.2,-0.25
F,24-34,SBD,63.2,-1.75
F,24-34,SBD,62.85,5.0
F,20-23,SBD,62.35,1.7857142857142858
F,24-34,SBD,96.1,9.0
F,24-34,SBD,92.05,3.5
F,35-39,SBD,95.6,-0.0
F,35-39,SBD,97.2,2.5
F,35-39,SBD,96.85,-2.5
F,24-34,SBD,110.6,-0.0
M,20-23,SBD,64.15,8.0
M,18-19,SBD,60.4,2.5
M,20-23,SBD,66.3,-2.5
M,20-23,SBD,61.35,5.0
M,24-34,SBD,75.7,2.3
M,24-34,SBD,73.65,0.8
M,24-34,SBD,76.3,-1.1666666666666667
M,24-34,SBD,82.05,-2.9166666666666665
M,24-34,SBD,93.8,12.5
F,24-34,SBD,56.45,-5.0
F,24-34,SBD,58.8,-1.25
F,24-34,SBD,56.6,10.0
F,24-34,SBD,50.65,5.0
F,24-34,SBD,51.85,0.8333333333333334
F,24-34,SBD,55.3,-1.25
F,24-34,SBD,56.55,-0.6666666666666666
F,24-34,SBD,55.26,0.5
F,24-34,SBD,54.85,0.0
F,24-34,SBD,54.3,-0.3
F,24-34,SBD,56.59,-0.25
F,35-39,SBD,56.2,-2.5
F,24-34,SBD,58.2,-0.0
F,35-39,SBD,59.1,0.0
F,24-34,SBD,58.58,0.35714285714285715
F,24-34,SBD,75.8,-7.5
F,35-39,SBD,84.0,-7.5
F,18-19,SBD,110.4,10.0
F,18-19,SBD,97.5,12.5
M,24-34,SBD,62.3,5.0
M,24-34,SBD,58.83,7.5
M,24-34,SBD,58.6,27.5
M,24-34,SBD,58.35,15.0
M,24-34,SBD,58.55,12.5
M,24-34,SBD,58.6,
M,24-34,SBD,58.7,
M,20-23,SBD,62.95,10.0
M,20-23,SBD,58.75,11.666666666666666
M,20-23,SBD,65.9,12.5
M,20-23,SBD,65.65,15.0
M,20-23,SBD,58.1,16.25
M,20-23,SBD,66.0,10.0
M,20-23,SBD,63.7,3.5
M,24-34,SBD,72.8,7.5
M,24-34,SBD,73.25,7.25
M,24-34,SBD,76.5,3.25
M,24-34,SBD,80.7,
M,24-34,SBD,76.9,
M,24-34,SBD,82.15,2.5
M,24-34,SBD,80.05,1.6666666666666667
M,24-34,SBD,76.8,5.833333333333333
M,24-34,SBD,74.3,7.5
M,24-34,SBD,76.6,0.0
M,24-34,SBD,79.5,3.0
M,20-23,SBD,73.8,5.0
M,20-23,SBD,82.7,2.5
M,18-19,SBD,77.65,2.5
M,20-23,SBD,82.7,12.5
M,18-19,SBD,82.9,10.0
M,20-23,SBD,82.5,1.25
M,20-23,SBD,72.55,15.0
M,20-23,SBD,73.85,10.0
M,18-19,SBD,70.6,13.75
M,20-23,SBD,73.85,5.0
M,20-23,SBD,73.85,12.5
M,24-34,SBD,82.0,-1.5
M,24-34,SBD,75.2,-4.5
M,24-34,SBD,74.0,-12.5
M,24-34,SBD,82.9,10.0
M,20-23,SBD,80.95,3.75
M,24-34,SBD,80.9,-3.75
M,24-34,SBD,83.0,6.666666666666667
M,20-23,SBD,81.45,2.5
M,20-23,SBD,81.6,-0.0
M,20-23,SBD,92.5,
M,20-23,SBD,92.85,10.0
M,24-34,SBD,103.0,2.5
M,24-34,SBD,103.9,8.333333333333334
M,20-23,SBD,91.4,-0.0
M,20-23,SBD,92.5,13.75
M,24-34,SBD,103.15,13.75
M,20-23,SBD,92.6,5.0
M,20-23,SBD,90.9,12.5
M,24-34,SBD,102.9,13.75
M,20-23,SBD,92.8,2.0
M,24-34,SBD,93.8,2.125
M,20-23,SBD,92.1,10.0
M,20-23,SBD,92.65,10.0
M,20-23,SBD,92.6,7.5
M,24-34,SBD,92.8,5.0
M,20-23,SBD,92.75,-0.0
M,24-34,SBD,93.4,2.5
M,20-23,SBD,91.9,5.0
M,20-23,SBD,98.2,5.0
M,24-34,SBD,92.3,5.625
M,20-23,SBD,92.2,-5.0
M,20-23,SBD,92.1,0.0
M,20-23,SBD,91.4,5.0
M,20-23,SBD,102.1,
M,20-23,SBD,76.95,-5.0
M,20-23,SBD,81.1,-5.0
M,20-23,SBD,74.75,-10.0
M,20-23,SBD,77.0,7.5
M,20-23,SBD,81.4,4.75
M,20-23,SBD,82.95,4.0
M,24-34,SBD,81.0,5.0
M,24-34,SBD,79.74,5.0
M,24-34,SBD,81.05,-5.0
M,24-34,SBD,73.2,12.5
M,70-74,SBD,84.7,-0.0
M,70-74,SBD,84.5,1.0
M,70-74,SBD,84.6,2.0
M,70-74,SBD,84.55,0.0
M,70-74,SBD,84.5,2.5
M,65-69,SBD,83.3,
M,70-74,SBD,83.85,
M,70-74,SBD,84.0,5.0
M,70-74,SBD,88.6,-0.0
F,35-39,SBD,52.95,3.0
F,35-39,SBD,51.85,3.0
F,35-39,SBD,52.05,2.75
F,24-34,SBD,50.42,0.0
F,24-34,SBD,51.0,5.0
F,24-34,SBD,51.0,7.5
F,24-34,SBD,56.39,5.0
F,24-34,SBD,55.2,
F,20-23,SBD,63.0,-0.0
F,24-34,SBD,77.42,5.0
F,24-34,SBD,77.65,5.0
F,24-34,SBD,80.15,12.5
F,24-34,SBD,81.7,10.0
F,24-34,SBD,80.1,7.5
F,24-34,SBD,80.8,0.0
F,24-34,SBD,82.3,2.5
F,24-34,SBD,78.64,5.0
F,45-49,SBD,80.34,0.0
F,45-49,SBD,71.2,2.5
F,45-49,SBD,71.0,5.0
F,40-44,SBD,69.25,5.0
F,45-49,SBD,70.45,2.5
F,40-44,SBD,69.75,1.25
F,45-49,SBD,71.6,2.5
F,45-49,SBD,70.85,0.2777777777777778
F,50-54,SBD,91.9,0.0
F,50-54,SBD,79.0,0.4166666666666667
F,40-44,SBD,69.0,2.5
F,24-34,SBD,86.32,1.0
F,24-34,SBD,80.0,-2.5
F,24-34,SBD,91.9,22.5
F,24-34,SBD,78.8,20.0
F,24-34,SBD,83.5,5.0
F,55-59,SBD,56.54,0.0
F,20-23,SBD,62.54,12.0
F,20-23,SBD,64.4,15.0
F,,SBD,62.86,0.5
F,55-59,SBD,62.05,-0.0
F,55-59,SBD,63.4,3.0
F,55-59,SBD,63.44,0.6666666666666666
F,60-64,SBD,67.0,-5.0
F,60-64,SBD,66.0,-5.0
F,60-64,SBD,66.3,-2.5
F,60-64,SBD,66.0,2.5
F,24-34,SBD,55.89,-0.0
F,24-34,SBD,55.9,2.5
F,24-34,SBD,55.54,-0.0
F,20-23,SBD,82.54,5.0
F,20-23,SBD,78.15,-0.0
